,idx,lat
1809,151.101.44.65192.168.10.1500,19962.29
1810,151.101.44.65192.168.10.1544354326,21795.46
1811,151.101.44.67192.168.10.1244341516,20770.32
1812,151.101.44.67192.168.10.1244341518,21163.59
1813,151.101.44.67192.168.10.1244341520,21118.05
1814,151.101.44.81192.168.10.500,19992.18
1815,151.101.44.81192.168.10.544350979,20228.79
1816,151.101.44.81192.168.10.58050963,20911.10
1817,151.101.44.81192.168.10.58051026,20201.58
1818,151.101.44.81192.168.10.58051027,21722.00
1819,151.101.45.108192.168.10.128041272,20791.50
1820,151.101.45.108192.168.10.128041546,20537.50
1821,151.101.45.108192.168.10.128041630,19971.50
1822,151.101.45.13192.168.10.900,19991.00
1823,151.101.45.13192.168.10.944316851,20986.90
1824,151.101.45.5192.168.10.900,20075.57
1825,151.101.45.5192.168.10.944315303,21714.72
1826,151.101.45.5192.168.10.944315304,21680.85
1827,151.101.46.2192.168.10.1744333522,20320.20
1828,151.101.46.2192.168.10.178039824,21639.98
1829,151.101.46.2192.168.10.178039923,21027.35
1830,151.101.46.2192.168.10.178039924,20674.08
1831,151.101.46.2192.168.10.178039928,20858.77
1832,151.101.46.2192.168.10.178039929,20801.14
1833,151.101.46.2192.168.10.1944343084,20096.71
1834,151.101.46.2192.168.10.518043859,20203.53
1835,151.101.46.2192.168.10.900,20375.40
1836,151.101.46.2192.168.10.944317131,20905.27
1837,151.101.46.49192.168.10.1944348773,20033.25
1838,151.101.46.49192.168.10.900,19796.50
1839,151.101.46.49192.168.10.98015936,20576.00
1840,151.101.46.84192.168.10.900,19973.89
1841,151.101.46.84192.168.10.944316763,21952.14
1842,151.101.46.84192.168.10.944316791,20776.75
1843,151.101.46.84192.168.10.944316792,20852.00
1844,151.101.46.84192.168.10.944316793,20826.83
1845,151.101.64.166192.168.10.1744357338,20192.04
1846,151.101.64.204192.168.10.1600,23552.00
1847,151.101.64.230192.168.10.800,20284.50
1848,151.101.64.230192.168.10.844350856,20722.55
1849,151.101.64.230192.168.10.844350857,21163.86
1850,151.101.65.108192.168.10.128039008,21461.00
1851,151.101.65.108192.168.10.128045254,21542.00
1852,151.101.65.108192.168.10.1944345309,20378.00
1853,151.101.65.34192.168.10.1500,20195.50
1854,151.101.65.34192.168.10.158055476,20324.78
1855,151.101.65.69192.168.10.500,21048.00
1856,151.101.65.69192.168.10.544351291,20778.80
1857,151.101.66.2192.168.10.1944353740,19965.00
1858,151.101.66.2192.168.10.5144358776,20301.33
1859,151.80.24.232192.168.10.1500,19801.25
1860,151.80.24.232192.168.10.1544354421,20879.33
1861,151.80.34.122192.168.10.1400,19642.00
1862,151.80.34.122192.168.10.1444352735,20902.67
1863,151.80.34.122192.168.10.1444352738,21225.30
1864,152.163.13.4192.168.10.1400,19858.53
1865,152.163.13.4192.168.10.1444351968,20588.83
1866,152.163.13.4192.168.10.1444352291,20992.33
1867,152.163.13.4192.168.10.1700,19310.57
1868,152.163.13.4192.168.10.178037906,20666.00
1869,152.163.13.4192.168.10.800,18566.67
1870,152.163.13.4192.168.10.844352835,21292.80
1871,152.163.13.6192.168.10.1200,19521.83
1872,152.163.13.6192.168.10.1244340740,21031.20
1873,152.163.13.6192.168.10.1244340742,20939.17
1874,152.163.13.6192.168.10.1400,20610.67
1875,152.163.13.6192.168.10.1444352300,21627.20
1876,152.163.13.6192.168.10.5100,20064.50
1877,152.163.13.6192.168.10.5144337961,21302.83
1878,152.163.13.79192.168.10.500,19912.65
1879,152.163.13.79192.168.10.544349446,21432.68
1880,152.163.13.79192.168.10.544349449,21391.07
1881,152.163.20.130192.168.10.1400,19947.42
1882,152.163.20.130192.168.10.1444350417,21029.83
1883,152.163.20.130192.168.10.1444350419,21323.71
1884,152.163.20.130192.168.10.5100,19773.13
1885,152.163.20.130192.168.10.5144342862,21159.00
1886,152.163.20.130192.168.10.800,19753.47
1887,152.163.20.130192.168.10.844353349,20934.17
1888,152.163.50.2192.168.10.1200,19510.16
1889,152.163.50.2192.168.10.1244349694,21068.14
1890,152.163.50.2192.168.10.1244349696,21727.60
1891,152.163.50.3192.168.10.1200,19535.16
1892,152.163.50.3192.168.10.128038830,20730.88
1893,152.163.50.3192.168.10.1500,19702.87
1894,152.163.50.3192.168.10.1544350007,21253.33
1895,152.163.51.3192.168.10.1500,19267.42
1896,152.163.51.3192.168.10.158055625,20860.20
1897,152.163.51.3192.168.10.1600,19669.50
1898,152.163.51.3192.168.10.1644334344,21335.00
1899,152.163.51.3192.168.10.1644334346,20851.83
1900,152.163.56.2192.168.10.1200,19619.42
1901,152.163.56.2192.168.10.128053588,20784.00
1902,152.163.56.2192.168.10.1400,19994.61
1903,152.163.56.2192.168.10.1444351967,21244.50
1904,152.163.56.2192.168.10.1444353967,21130.43
1905,152.163.56.2192.168.10.1500,19632.56
1906,152.163.56.2192.168.10.1544350031,20955.22
1907,152.163.56.2192.168.10.1700,19857.13
1908,152.163.56.2192.168.10.1744335443,20374.83
1909,152.163.56.2192.168.10.1900,19824.05
1910,152.163.56.2192.168.10.1944354001,20345.33
1911,152.163.56.2192.168.10.1944354155,21007.50
1912,152.163.56.2192.168.10.198056260,20900.50
1913,152.163.56.2192.168.10.198056812,21471.50
1914,152.163.56.2192.168.10.5100,19888.59
1915,152.163.56.2192.168.10.5144333576,21213.67
1916,152.163.56.2192.168.10.5144333579,20625.29
1917,152.163.56.2192.168.10.800,19429.04
1918,152.163.56.2192.168.10.844352052,20974.43
1919,152.163.56.2192.168.10.844352645,20944.14
1920,152.163.56.2192.168.10.844352833,21118.33
1921,152.163.56.2192.168.10.900,19840.96
1922,152.163.56.2192.168.10.944315990,20542.33
1923,152.163.56.2192.168.10.944316028,21061.80
1924,152.163.56.2192.168.10.944318006,21201.67
1925,152.163.64.2192.168.10.1500,20120.25
1926,152.163.64.2192.168.10.1544350077,20747.43
1927,152.163.66.131192.168.10.1500,19392.00
1928,152.163.66.131192.168.10.1544350000,19753.33
1929,152.163.66.131192.168.10.1544350001,20389.33
1930,152.163.66.131192.168.10.158051259,20716.33
1931,152.163.66.131192.168.10.158051261,21647.00
1932,152.163.66.131192.168.10.1600,19728.20
1933,152.163.66.131192.168.10.1644344054,21375.86
1934,152.163.66.131192.168.10.500,19764.94
1935,152.163.66.131192.168.10.544349490,21724.88
1936,152.163.66.165192.168.10.1400,19768.56
1937,152.163.66.165192.168.10.1444351834,21153.00
1938,152.163.66.165192.168.10.1500,19873.02
1939,152.163.66.165192.168.10.158051232,21097.00
1940,152.163.66.165192.168.10.158052095,21194.67
1941,152.163.66.165192.168.10.158052099,21462.40
1942,152.195.32.39192.168.10.1500,20661.00
1943,152.195.32.39192.168.10.158050849,24273.00
1944,153.120.128.154192.168.10.198051934,20889.12
1945,153.149.152.232192.168.10.900,20554.00
1946,153.149.152.232192.168.10.944318518,21263.00
1947,153.149.96.48192.168.10.178040128,20302.50
1948,153.149.96.48192.168.10.900,19870.67
1949,153.149.96.48192.168.10.98016981,21130.67
1950,153.149.96.48192.168.10.98016985,22045.00
1951,153.149.97.37192.168.10.128055132,20799.67
1952,156.154.200.32192.168.10.800,19652.33
1953,156.154.200.32192.168.10.88050404,21076.50
1954,156.154.200.32192.168.10.88050446,20219.00
1955,156.154.200.36192.168.10.128048692,20892.00
1956,156.154.200.36192.168.10.128051850,20936.33
1957,156.154.200.36192.168.10.128053562,19958.80
1958,156.154.200.36192.168.10.128058316,20065.00
1959,156.154.200.36192.168.10.1400,19411.20
1960,156.154.200.36192.168.10.1444353167,20171.20
1961,156.154.200.36192.168.10.1944356662,21041.58
1962,156.154.200.36192.168.10.518041435,20471.80
1963,156.154.200.36192.168.10.518041436,21053.67
1964,156.154.200.36192.168.10.800,19734.25
1965,156.154.200.36192.168.10.844350875,21152.00
1966,156.154.200.36192.168.10.88050407,21187.50
1967,156.154.202.32192.168.10.800,19910.83
1968,156.154.202.32192.168.10.844350864,21221.80
1969,156.154.202.36192.168.10.1500,19626.28
1970,156.154.202.36192.168.10.1544351844,21038.60
1971,156.154.202.36192.168.10.1544353487,21210.33
1972,156.154.202.36192.168.10.158051700,20948.50
1973,156.154.202.36192.168.10.158052293,20998.50
1974,156.154.202.36192.168.10.1644338960,19886.73
1975,156.154.202.36192.168.10.1644338964,20488.18
1976,156.154.202.36192.168.10.1744357078,20525.31
1977,156.154.202.36192.168.10.800,20163.45
1978,156.154.202.36192.168.10.844353041,21366.43
1979,156.154.202.36192.168.10.844353042,20882.50
1980,157.240.11.17192.168.10.1700,19260.00
1981,157.240.11.17192.168.10.1744343932,20396.12
1982,157.240.11.17192.168.10.1744345687,19935.00
1983,157.240.11.17192.168.10.1744346013,20224.00
1984,157.240.11.22192.168.10.1400,19664.00
1985,157.240.11.22192.168.10.1444349864,21001.00
1986,157.240.11.22192.168.10.1700,20551.00
1987,157.240.11.22192.168.10.1744355441,21122.78
1988,157.240.11.22192.168.10.900,20194.00
1989,157.240.11.22192.168.10.944317716,21232.44
1990,157.240.11.35192.168.10.1400,19792.60
1991,157.240.11.35192.168.10.1444353678,19990.92
1992,157.240.11.35192.168.10.1744341749,21117.60
1993,157.240.11.35192.168.10.2544351214,20434.17
1994,157.240.17.18192.168.10.500,19770.83
1995,157.240.17.18192.168.10.544350951,21109.12
1996,157.240.17.18192.168.10.544350952,20379.67
1997,157.240.18.15192.168.10.1400,19547.05
1998,157.240.18.15192.168.10.148052226,21734.00
1999,157.240.18.15192.168.10.148052497,21545.50
2000,157.240.18.15192.168.10.148052499,21214.33
2001,157.240.18.19192.168.10.1500,20771.00
2002,157.240.18.19192.168.10.1544354933,20309.00
2003,157.240.18.19192.168.10.1644337902,20506.82
2004,157.240.18.19192.168.10.1900,20629.00
2005,157.240.18.19192.168.10.1944359220,20648.86
2006,157.240.18.19192.168.10.2544351005,21302.94
2007,157.240.18.19192.168.10.2544351079,20418.43
2008,157.240.18.19192.168.10.258050957,21650.59
2009,157.240.18.19192.168.10.5144339778,19931.62
2010,157.240.18.19192.168.10.900,20154.50
2011,157.240.18.19192.168.10.944317062,20727.24
2012,157.240.18.35192.168.10.1400,20046.00
2013,157.240.18.35192.168.10.1444350362,19947.75
2014,157.240.18.35192.168.10.1444350367,20211.43
2015,157.240.18.35192.168.10.1444352519,20988.45
2016,157.240.18.35192.168.10.1500,19969.67
2017,157.240.18.35192.168.10.1544349643,20601.22
2018,157.240.18.35192.168.10.1644348718,20082.89
2019,157.240.18.35192.168.10.1744342854,20573.50
2020,157.240.18.35192.168.10.1900,19760.00
2021,157.240.18.35192.168.10.1944333734,20176.10
2022,157.240.18.35192.168.10.1944335857,20795.86
2023,157.240.18.35192.168.10.2544350281,20364.12
2024,157.240.18.35192.168.10.2544350766,19355.71
2025,157.240.18.35192.168.10.2544351344,20726.14
2026,157.240.18.35192.168.10.500,20266.40
2027,157.240.18.35192.168.10.5100,21274.00
2028,157.240.18.35192.168.10.5144350091,20011.75
2029,157.240.18.35192.168.10.5144353008,20461.33
2030,157.240.18.35192.168.10.544351042,20249.00
2031,157.240.18.35192.168.10.800,19883.00
2032,157.240.18.35192.168.10.844352094,20395.00
2033,157.240.18.35192.168.10.844353055,20399.44
2034,157.240.18.35192.168.10.900,19837.12
2035,157.240.18.35192.168.10.944315513,20187.73
2036,157.240.18.35192.168.10.944315515,20582.33
2037,157.240.18.5192.168.10.1400,19762.21
2038,157.240.18.5192.168.10.1444352311,20438.00
2039,157.240.18.5192.168.10.1444352312,20057.58
2040,157.240.18.5192.168.10.800,19974.08
2041,157.240.18.5192.168.10.844350388,20279.39
2042,157.240.2.20192.168.10.1500,20163.60
2043,157.240.2.20192.168.10.1544350897,20601.36
2044,157.240.2.25192.168.10.1200,19633.00
2045,157.240.2.25192.168.10.1244336460,20260.12
2046,157.240.2.25192.168.10.1244355798,20620.91
2047,157.240.2.25192.168.10.1244355800,20481.27
2048,157.240.2.25192.168.10.1244356256,21145.90
2049,157.240.2.25192.168.10.1244357912,20355.95
2050,157.240.2.25192.168.10.1244358216,20524.14
2051,157.240.2.25192.168.10.1400,19637.04
2052,157.240.2.25192.168.10.1444350925,20882.46
2053,157.240.2.25192.168.10.1444351597,20450.57
2054,157.240.2.25192.168.10.1444352232,21263.18
2055,157.240.2.25192.168.10.1444352233,21427.75
2056,157.240.2.25192.168.10.1444352835,21182.53
2057,157.240.2.25192.168.10.1444352846,20434.67
2058,157.240.2.25192.168.10.1500,19347.38
2059,157.240.2.25192.168.10.1544350647,20460.67
2060,157.240.2.25192.168.10.1544350658,20342.12
2061,157.240.2.25192.168.10.1544354434,20947.03
2062,157.240.2.25192.168.10.1600,19299.25
2063,157.240.2.25192.168.10.1644336316,20852.46
2064,157.240.2.25192.168.10.1644337900,21232.19
2065,157.240.2.25192.168.10.1644338488,21107.31
2066,157.240.2.25192.168.10.1644339398,21325.43
2067,157.240.2.25192.168.10.1644341068,20854.79
2068,157.240.2.25192.168.10.1644341070,20420.58
2069,157.240.2.25192.168.10.1644344452,20833.83
2070,157.240.2.25192.168.10.1700,20813.00
2071,157.240.2.25192.168.10.1744349743,21155.00
2072,157.240.2.25192.168.10.1744349830,20792.41
2073,157.240.2.25192.168.10.1744350456,20371.53
2074,157.240.2.25192.168.10.1900,20002.25
2075,157.240.2.25192.168.10.1944351465,20709.29
2076,157.240.2.25192.168.10.1944352261,20526.07
2077,157.240.2.25192.168.10.1944352419,20600.78
2078,157.240.2.25192.168.10.1944352519,21215.51
2079,157.240.2.25192.168.10.1944352912,20719.00
2080,157.240.2.25192.168.10.2544349706,20786.15
2081,157.240.2.25192.168.10.2544349707,21443.03
2082,157.240.2.25192.168.10.2544349714,19529.67
2083,157.240.2.25192.168.10.2544350366,21412.82
2084,157.240.2.25192.168.10.2544350367,20629.29
2085,157.240.2.25192.168.10.2544350368,20419.94
2086,157.240.2.25192.168.10.2544350527,21177.00
2087,157.240.2.25192.168.10.2544350764,21420.56
2088,157.240.2.25192.168.10.2544351482,21553.82
2089,157.240.2.25192.168.10.5100,19784.50
2090,157.240.2.25192.168.10.5144336048,21201.05
2091,157.240.2.25192.168.10.5144337867,20311.94
2092,157.240.2.25192.168.10.800,20197.00
2093,157.240.2.25192.168.10.844352301,21378.81
2094,157.240.2.25192.168.10.900,19950.67
2095,157.240.2.25192.168.10.944316198,20921.52
2096,157.240.2.35192.168.10.1200,19449.00
2097,157.240.2.35192.168.10.1244333504,20293.10
2098,157.240.2.35192.168.10.1244337436,20101.89
2099,157.240.2.35192.168.10.1244337438,20759.14
2100,157.240.2.35192.168.10.1244339280,20206.62
2101,157.240.2.35192.168.10.1244340342,20171.11
2102,157.240.2.35192.168.10.1400,19768.71
2103,157.240.2.35192.168.10.1444351386,19748.07
2104,157.240.2.35192.168.10.1444351641,20103.19
2105,157.240.2.35192.168.10.1444352636,20769.14
2106,157.240.2.35192.168.10.1500,19686.25
2107,157.240.2.35192.168.10.1544354516,19833.33
2108,157.240.2.35192.168.10.1544356041,20200.64
2109,157.240.2.35192.168.10.1600,20280.50
2110,157.240.2.35192.168.10.1644334186,20561.44
2111,157.240.2.35192.168.10.1644359228,20099.91
2112,157.240.2.35192.168.10.1700,20156.00
2113,157.240.2.35192.168.10.1744346972,19869.20
2114,157.240.2.35192.168.10.1744348496,20357.67
2115,157.240.2.35192.168.10.1900,21424.00
2116,157.240.2.35192.168.10.1944348354,20810.83
2117,157.240.2.35192.168.10.1944348462,20740.86
2118,157.240.2.35192.168.10.2544349704,21110.79
2119,157.240.2.35192.168.10.500,19651.50
2120,157.240.2.35192.168.10.5144356080,21023.50
2121,157.240.2.35192.168.10.544351202,20158.00
2122,157.240.2.35192.168.10.544351938,20658.11
2123,157.240.2.35192.168.10.800,19777.67
2124,157.240.2.35192.168.10.844349475,20316.69
2125,157.240.2.35192.168.10.900,19764.29
2126,157.240.2.35192.168.10.944314497,19939.70
2127,157.240.2.35192.168.10.944315022,20708.44
2128,157.240.2.35192.168.10.944315023,21179.05
2129,157.240.2.35192.168.10.944317524,20249.38
2130,157.240.2.35192.168.10.944317526,20443.57
2131,157.240.2.7192.168.10.1400,19698.38
2132,157.240.2.7192.168.10.1444352541,20323.24
2133,157.55.240.89192.168.10.1400,19502.00
2134,157.55.240.89192.168.10.1444349552,21343.50
2135,158.255.65.22192.168.10.1500,19751.14
2136,158.255.65.22192.168.10.1544354455,20563.67
2137,158.255.65.22192.168.10.1544354457,20845.00
2138,158.255.65.22192.168.10.1544354458,20886.83
2139,158.255.65.22192.168.10.1544354459,20820.33
2140,158.255.65.22192.168.10.1544354466,20765.00
2141,158.69.117.41192.168.10.1200,19800.13
2142,158.69.117.41192.168.10.128058436,22223.00
2143,158.69.117.41192.168.10.128058634,20765.00
2144,158.69.117.41192.168.10.128058780,21309.50
2145,158.69.117.41192.168.10.128058786,20895.50
2146,158.69.125.199192.168.10.1500,20246.33
2147,158.69.125.199192.168.10.1544350097,21329.40
2148,158.69.223.100192.168.10.16123123,19475.73
2149,158.85.132.196192.168.10.500,20099.00
2150,158.85.132.196192.168.10.544350015,21290.06
2151,159.127.41.105192.168.10.1244335738,21460.80
2152,159.127.42.169192.168.10.1400,20218.33
2153,159.127.42.169192.168.10.1444350126,21213.00
2154,159.127.42.201192.168.10.1244349694,20311.00
2155,159.127.42.201192.168.10.1244349696,19988.57
2156,159.127.42.201192.168.10.1244349716,19953.38
2157,159.127.42.201192.168.10.1244349724,19615.25
2158,159.127.42.201192.168.10.1244349726,20347.12
2159,159.127.42.201192.168.10.1244349728,19685.75
2160,159.127.42.201192.168.10.1244349740,19693.43
2161,159.127.42.201192.168.10.1244349742,19916.00
2162,159.127.42.201192.168.10.1244349746,19774.00
2163,159.127.42.201192.168.10.1400,19984.33
2164,159.127.42.201192.168.10.148053282,22697.00
2165,159.127.42.201192.168.10.900,19112.50
2166,159.127.42.201192.168.10.944314765,20564.86
2167,159.127.42.204192.168.10.1944353275,20102.70
2168,159.127.42.204192.168.10.1944353296,19503.75
2169,159.127.42.204192.168.10.1944353298,20310.11
2170,159.127.42.204192.168.10.1944353303,20262.75
2171,159.127.42.204192.168.10.1944353306,19861.62
2172,159.127.42.204192.168.10.1944353307,19775.90
2173,159.127.42.204192.168.10.1944353308,20153.12
2174,159.127.42.41192.168.10.500,20048.50
2175,159.127.42.41192.168.10.544349948,21155.50
2176,159.127.42.41192.168.10.544349949,21576.33
2177,159.203.8.72192.168.10.16123123,19549.05
2178,160.17.5.1192.168.10.1244356536,21078.33
2179,160.17.6.1192.168.10.1500,19746.33
2180,160.17.6.1192.168.10.1544355420,21163.50
2181,160.17.6.1192.168.10.1544355426,20739.57
2182,160.17.6.1192.168.10.1544355427,21122.32
2183,160.68.117.59192.168.10.1244348682,20055.92
2184,160.68.117.59192.168.10.1244348686,20293.73
2185,160.68.117.59192.168.10.1244348688,20445.62
2186,160.68.117.59192.168.10.1244348724,20355.64
2187,160.68.205.252192.168.10.1244340970,21136.10
2188,160.68.205.252192.168.10.1244340986,20757.00
2189,160.83.8.111192.168.10.1944353408,20588.29
2190,160.83.8.111192.168.10.5144360008,20509.71
2191,160.83.8.182192.168.10.1944343996,21627.04
2192,160.83.8.182192.168.10.1944343999,21611.57
2193,160.83.8.182192.168.10.1944344000,21411.17
2194,160.83.8.182192.168.10.5144338672,21375.14
2195,161.170.238.122192.168.10.1500,19827.77
2196,161.170.238.122192.168.10.158052172,21086.00
2197,161.170.238.122192.168.10.158052177,21829.00
2198,161.170.238.122192.168.10.5100,19921.40
2199,161.170.238.122192.168.10.5144343277,21301.14
2200,162.208.117.18192.168.10.1400,19943.50
2201,162.208.117.18192.168.10.1444351374,21054.00
2202,162.208.20.178192.168.10.1200,19611.08
2203,162.208.20.178192.168.10.128041818,21267.00
2204,162.208.20.178192.168.10.128041824,20854.00
2205,162.208.20.178192.168.10.128041838,21232.00
